province;city;postal code;latitude;longitude
Limburg;&#039;s Gravenvoeren/Fouron-le-Comte;3798;507.588.160.000;57.609.450.000;,
Limburg;Teuven;3793;507.518.270.000;58.758.910.000;,;
Limburg;Sint-Pieters-Voeren/Fouron-Saint-Pierre;3792;507.372.450.000;58.239.780.000;,;
Limburg;Remersdaal;3791;507.315.200.000;58.808.840.000;,;
Limburg;Voeren/Fourons;3790;507.466.130.000;57.966.290.000;,;
Limburg;Sint-Martens-Voeren/Fouron-Saint-Martin;3790;507.494.710.000;58.130.290.000;,;
Limburg;Moelingen/Mouland;3790;507.573.860.000;57.423.440.000;,;
Limburg;Zichen-Zussen-Bolder;3770;507.971.220.000;56.343.300.000;,;
Limburg;Vroenhoven;3770;508.262.900.000;56.399.670.000;,;
Limburg;Vlijtingen;3770;508.336.880.000;55.891.740.000;,;
Limburg;Val-Meer;3770;507.866.510.000;55.954.660.000;,;
Limburg;Riemst;3770;508.091.980.000;56.016.050.000;,;
Limburg;Millen;3770;507.843.250.000;55.607.360.000;,;
Limburg;Membruggen;3770;508.177.090.000;55.340.570.000;,;
Limburg;Kanne;3770;508.134.910.000;56.742.080.000;,;
Limburg;Herderen;3770;508.076.860.000;55.727.570.000
Limburg;Genoelselderen;3770;508.014.870.000;55.346.720.000
Limburg;Hoelbeek;3746;508.739.260.000;55.589.230.000
Limburg;Martenslinde;3742;508.526.670.000;55.347.060.000
Limburg;Waltwilder;3740;508.644.440.000;55.448.130.000
Limburg;Spouwen;3740;508.336.790.000;55.529.750.000
Limburg;Rosmeer;3740;508.460.850.000;55.750.230.000
Limburg;Rijkhoven;3740;508.362.830.000;55.134.950.000
Limburg;Munsterbilzen;3740;508.891.800.000;55.265.250.000
Limburg;Mopertingen;3740;508.625.450.000;55.741.980.000
Limburg;Kleine-Spouwen;3740;508.382.820.000;55.473.370.000
Limburg;Hees;3740;508.454.950.000;56.093.570.000
Limburg;Grote-Spouwen;3740;508.336.790.000;55.529.750.000
Limburg;Eigenbilzen;3740;508.753.390.000;55.739.570.000
Limburg;Bilzen;3740;508.707.360.000;55.180.270.000
Limburg;Beverst;3740;508.915.810.000;54.734.870.000
Limburg;Schalkhoven;3732;508.414.300.000;54.494.460.000;
Limburg;Werm;3730;508.327.910.000;54.800.930.000;
Limburg;Sint-Huibrechts-Hern;3730;508.268.960.000;54.513.760.000;
Limburg;Romershoven;3730;508.582.110.000;54.597.410.000;
Limburg;Hoeselt;3730;508.500.400.000;54.860.990.000;
Limburg;Vliermaal;3724;508.399.980.000;54.293.670.000;
Limburg;Guigoven;3723;508.382.460.000;54.006.670.000;
Limburg;Wintershoven;3722;508.517.440.000;54.189.330.000;
Limburg;Vliermaalroot;3721;508.638.420.000;54.238.360.000;
Limburg;Kortessem;3720;508.589.680.000;53.893.830.000;
Limburg;Herstappe;3717;507.268.780.000;54.264.940.000;
Limburg;Widooie (Haren);3700;507.946.720.000;53.986.590.000;
Limburg;Vreren;3700;507.515.560.000;54.974.680.000;
Limburg;Tongeren;3700;507.809.590.000;54.648.640.000;
Limburg;Sluizen;3700;507.666.330.000;55.306.050.000;
Limburg;&#039;s Herenelderen;3700;508.068.060.000;54.968.920.000
Limburg;Rutten;3700;507.474.530.000;54.427.210.000;,
Limburg;Riksingen;3700;508.058.910.000;54.624.400.000;,
Limburg;Piringen (Haren);3700;507.946.720.000;53.986.590.000;,
Limburg;Overrepen (Kolmont);3700;508.056.330.000;54.278.260.000;,
Limburg;Nerem;3700;507.617.760.000;55.094.200.000;,
Limburg;Neerrepen;3700;508.129.840.000;54.441.740.000;,
Limburg;Mal;3700;507.684.800.000;55.218.580.000;,
Limburg;Lauw;3700;507.398.340.000;54.147.150.000;,
Limburg;Koninksem;3700;507.660.780.000;54.420.410.000;,
Limburg;Kolmont (Tongeren);3700;508.026.990.000;54.207.780.000;,
Limburg;Henis;3700;507.992.280.000;54.711.740.000;,
Limburg;Haren (Tongeren);3700;507.937.260.000;53.981.670.000;,
Limburg;Diets-Heur;3700;507.456.960.000;54.840.800.000;,
Limburg;Berg, Limburg;3700;507.908.500.000;54.932.170.000;
Limburg;Zutendaal;3690;509.319.460.000;55.721.970.000;,
Limburg;Opoeteren;3680;510.694.510.000;56.548.980.000;,
Limburg;Neeroeteren;3680;510.886.510.000;57.048.360.000
Limburg;Maaseik;3680;510.948.260.000;57.939.070.000
Limburg;Wijshagen;3670;511.056.770.000;55.612.360.000
Limburg;Neerglabbeek;3670;510.918.440.000;56.142.620.000
Limburg;Meeuwen-Gruitrode;3670;510.961.100.000;55.209.990.000
Limburg;Meeuwen;3670;510.961.100.000;55.209.990.000
Limburg;Gruitrode;3670;510.894.350.000;55.884.890.000
Limburg;Ellikom;3670;511.299.620.000;55.248.950.000
Limburg;Niel-bij-As;3668;510.153.250.000;56.010.120.000
Limburg;As;3665;510.065.380.000;55.838.590.000
Limburg;Opglabbeek;3660;510.421.070.000;55.832.050.000
Limburg;Rotem;3650;510.532.460.000;57.385.090.000
Limburg;Lanklaar;3650;510.129.000.000;57.197.360.000
Limburg;Elen;3650;510.664.900.000;57.592.670.000
Limburg;Dilsen-Stokkem;3650;510.206.030.000;57.433.960.000
Limburg;Ophoven;3640;511.260.570.000;58.022.360.000
Limburg;Molenbeersel;3640;511.697.820.000;57.373.360.000
Limburg;Kinrooi;3640;511.447.820.000;57.409.460.000
Limburg;Kessenich;3640;511.503.060.000;58.245.290.000
Limburg;Uikhoven;3631;509.239.150.000;57.257.570.000
Limburg;Boorsem;3631;509.408.520.000;57.197.250.000
Limburg;Vucht;3630;509.764.470.000;57.136.710.000
Limburg;Opgrimbie;3630;509.412.000.000;56.799.630.000
Limburg;Meeswijk;3630;509.994.630.000;57.476.980.000
Limburg;Mechelen-aan-de-Maas;3630;509.629.240.000;56.960.090.000
Limburg;Maasmechelen;3630;509.616.030.000;57.006.160.000
Limburg;Leut;3630;509.915.660.000;57.355.220.000
Limburg;Eisden;3630;509.832.540.000;57.176.380.000
Limburg;Rekem;3621;509.223.760.000;56.948.630.000
Limburg;Veldwezelt;3620;508.651.290.000;56.316.270.000
Limburg;Neerharen;3620;509.083.020.000;56.871.520.000
Limburg;Lanaken;3620;508.901.030.000;56.507.380.000
Limburg;Gellik;3620;508.831.030.000;56.061.110.000;,
Limburg;Genk;3600;509.635.660.000;55.000.320.000;,
Limburg;Diepenbeek;3590;509.078.220.000;54.195.480.000;,
Limburg;Paal;3583;510.390.510.000;51.728.530.000;,
Limburg;Koersel;3582;510.586.590.000;52.724.880.000;,
Limburg;Beverlo;3581;510.873.080.000;52.195.330.000;,
Limburg;Beringen;3580;510.482.930.000;52.241.960.000;,
Limburg;Alken;3570;508.759.860.000;53.076.760.000;,
Limburg;Meldert, Limburg;3560;509.986.700.000;51.419.300.000;
Limburg;Lummen;3560;509.861.890.000;51.911.340.000;,
Limburg;Linkhout;3560;509.655.390.000;51.372.940.000;,
Limburg;Zolder;3550;510.231.020.000;53.131.360.000;,
Limburg;Heusden-Zolder;3550;510.349.980.000;52.818.100.000;,
Limburg;Heusden, Limburg;3550;510.349.980.000;52.818.100.000;
Limburg;Zelem;3545;509.793.450.000;51.048.160.000;,
Limburg;Loksbergen;3545;509.342.670.000;50.694.250.000;,
Limburg;Halen;3545;509.481.890.000;51.145.640.000
Limburg;Schulen;3540;509.570.900.000;51.767.370.000
Limburg;Herk-de-Stad;3540;509.409.860.000;51.670.880.000
Limburg;Donk;3540;509.391.960.000;51.339.600.000
Limburg;Berbroek;3540;509.503.300.000;52.083.970.000
Limburg;Houthalen-Helchteren;3530;510.561.470.000;53.843.950.000
Limburg;Houthalen;3530;510.308.870.000;53.721.030.000
Limburg;Helchteren;3530;510.561.470.000;53.843.950.000
Limburg;Zonhoven;3520;509.871.290.000;53.671.980.000
Limburg;Stevoort;3512;509.160.960.000;52.498.700.000
Limburg;Stokrooie;3511;509.665.420.000;52.831.380.000
Limburg;Kuringen;3511;509.440.750.000;53.053.390.000
Limburg;Spalbeek;3510;509.497.030.000;52.302.440.000
Limburg;Kermt;3510;509.474.410.000;52.536.480.000
Limburg;Wimmertingen;3501;508.833.020.000;53.529.470.000
Limburg;Sint-Lambrechts-Herk;3500;508.982.910.000;53.073.150.000
Limburg;Hasselt;3500;509.297.330.000;53.382.270.000;,;
Antwerpen;Wuustwezel;2990;513.910.550.000;45.911.510.000;,;
Antwerpen;Loenhout;2990;513.990.540.000;46.440.800.000;,;
Antwerpen;Zoersel;2980;512.673.790.000;47.123.860.000;,;
Antwerpen;Halle, Kempen;2980;512.398.080.000;46.465.140.000;;
Antwerpen;Schilde;2970;512.319.750.000;45.834.130.000;,;
Antwerpen;&#039;s Gravenwezel;2970;512.632.080.000;45.547.450.000;,
Antwerpen;Sint-Lenaarts;2960;513.470.840.000;46.791.690.000;,;
Antwerpen;Sint-Job-in-&#039;t-Goor;2960;512.927.800.000;45.832.720.000;,
Antwerpen;Brecht;2960;513.511.380.000;46.428.090.000;,;
Antwerpen;Kapellen, Antwerpen;2950;513.167.950.000;44.278.680.000;;
Antwerpen;Stabroek;2940;513.319.500.000;43.648.290.000;,;
Antwerpen;Hoevenen;2940;513.057.830.000;44.032.200.000;,;
Antwerpen;Brasschaat;2930;512.899.860.000;44.917.050.000;,;
Antwerpen;Kalmthout;2920;513.827.720.000;44.763.140.000;,;
Antwerpen;Essen;2910;514.646.680.000;44.513.480.000;,;
Antwerpen;Schoten;2900;512.510.030.000;44.977.690.000;,
Antwerpen;Sint-Amands;2890;510.545.090.000;42.039.790.000;,
Antwerpen;Oppuurs;2890;510.663.520.000;42.441.690.000;,
Antwerpen;Lippelo;2890;510.432.700.000;42.618.910.000;,
Antwerpen;Weert;2880;511.018.210.000;41.931.170.000;,
Antwerpen;Mariekerke (Bornem);2880;510.605.430.000;41.899.370.000;,
Antwerpen;Hingene;2880;511.032.760.000;42.688.120.000;,
Antwerpen;Bornem;2880;510.996.780.000;42.348.690.000;,
Antwerpen;Ruisbroek, Antwerpen;2870;510.897.170.000;43.315.110.000;
Antwerpen;Puurs;2870;510.765.140.000;42.755.870.000;,
Antwerpen;Liezele;2870;510.601.990.000;42.800.590.000;,
Antwerpen;Breendonk;2870;510.441.960.000;43.257.260.000;,
Antwerpen;Onze-Lieve-Vrouw-Waver;2861;510.626.420.000;45.794.640.000;,
Antwerpen;Sint-Katelijne-Waver;2860;510.703.380.000;45.313.520.000;,
Antwerpen;Boom;2850;510.859.960.000;43.634.930.000;,
Antwerpen;Niel;2845;511.095.400.000;43.273.490.000;,
Antwerpen;Terhagen;2840;510.800.900.000;43.971.200.000
Antwerpen;Rumst;2840;510.781.310.000;44.233.030.000
Antwerpen;Reet;2840;511.012.040.000;44.126.740.000
Antwerpen;Willebroek;2830;510.607.260.000;43.604.060.000
Antwerpen;Tisselt;2830;510.339.970.000;43.588.010.000
Antwerpen;Heindonk;2830;510.666.590.000;44.067.270.000
Antwerpen;Blaasveld;2830;510.565.920.000;43.715.140.000
Antwerpen;Rijmenam;2820;510.011.340.000;45.844.420.000
Antwerpen;Bonheiden;2820;510.224.150.000;45.475.030.000
Antwerpen;Muizen (Mechelen);2812;510.105.410.000;45.147.740.000
Antwerpen;Leest;2811;510.336.800.000;44.195.710.000
Antwerpen;Hombeek;2811;510.152.810.000;44.421.390.000
Antwerpen;Heffen;2801;510.466.620.000;44.211.680.000
Antwerpen;Walem;2800;510.659.930.000;44.568.610.000
Antwerpen;Mechelen;2800;510.289.190.000;44.780.730.000
Antwerpen;Edegem;2650;511.567.870.000;44.438.540.000
Antwerpen;Mortsel;2640;511.706.660.000;44.508.300.000
Antwerpen;Aartselaar;2630;511.340.420.000;43.879.660.000
Antwerpen;Schelle;2627;511.290.180.000;43.356.080.000
Antwerpen;Hemiksem;2620;511.443.120.000;43.460.470.000
Antwerpen;Gestel;2590;511.127.890.000;50.968.670.000
Antwerpen;Berlaar;2590;511.184.070.000;46.599.950.000
Antwerpen;Putte;2580;510.562.340.000;46.289.380.000
Antwerpen;Beerzel;2580;510.576.400.000;46.706.650.000
Antwerpen;Duffel;2570;510.945.470.000;44.999.770.000
Antwerpen;Nijlen;2560;511.610.420.000;46.700.170.000
Antwerpen;Kessel;2560;511.389.970.000;46.287.400.000
Antwerpen;Bevel;2560;511.373.790.000;46.814.210.000
Antwerpen;Waarloos;2550;511.027.090.000;44.560.830.000
Antwerpen;Kontich;2550;511.346.880.000;44.448.390.000
Antwerpen;Lint;2547;511.276.830.000;44.954.940.000
Antwerpen;Hove;2540;511.539.820.000;44.705.310.000
Antwerpen;Vremde;2531;511.748.700.000;45.231.760.000
Antwerpen;Boechout;2530;511.616.480.000;44.894.150.000
Antwerpen;Ranst;2520;511.903.860.000;45.608.870.000
Antwerpen;Oelegem;2520;512.108.530.000;45.971.870.000
Antwerpen;Emblem;2520;511.623.640.000;46.063.270.000
Antwerpen;Broechem;2520;511.813.380.000;46.019.840.000
Antwerpen;Lier;2500;511.301.740.000;45.736.100.000
Antwerpen;Koningshooikt;2500;510.949.070.000;46.104.550.000
Antwerpen;Olmen;2491;511.419.640.000;51.485.650.000
Antwerpen;Balen;2490;511.715.570.000;51.684.920.000
Antwerpen;Dessel;2480;512.398.640.000;51.127.090.000
Antwerpen;Retie;2470;512.673.370.000;50.842.730.000
Antwerpen;Tielen;2460;512.419.530.000;48.969.270.000
Antwerpen;Lichtaart;2460;512.245.900.000;49.200.830.000
Antwerpen;Kasterlee;2460;512.408.320.000;49.663.640.000
Antwerpen;Meerhout;2450;511.316.140.000;50.785.290.000
Antwerpen;Geel;2440;511.623.300.000;49.908.540.000;,
Antwerpen;Veerle;2431;510.700.490.000;49.869.020.000;,
Antwerpen;Varendonk;2431;510.825.460.000;49.522.420.000;,
Antwerpen;Vorst, Kempen;2430;510.820.640.000;50.323.250.000;
Antwerpen;Laakdal;2430;510.756.610.000;50.149.920.000;,
Antwerpen;Eindhout;2430;511.052.970.000;50.034.670.000;,
Antwerpen;Mol;2400;511.842.400.000;51.153.110.000;,
Antwerpen;Westmalle;2390;513.011.520.000;46.908.590.000;,
Antwerpen;Oostmalle;2390;513.011.850.000;47.319.200.000;,
Antwerpen;Malle;2390;512.846.510.000;47.051.930.000;,
Antwerpen;Baarle-Hertog;2387;514.422.580.000;49.305.540.000;,
Antwerpen;Poppel;2382;514.462.500.000;50.396.100.000;,
Antwerpen;Weelde;2381;514.082.430.000;49.942.830.000;,
Antwerpen;Ravels;2380;513.716.190.000;49.943.660.000;,
Antwerpen;Arendonk;2370;513.202.080.000;50.850.560.000;,
Antwerpen;Oud-Turnhout;2360;513.224.070.000;49.845.130.000;,
Antwerpen;Vosselaar;2350;513.081.740.000;48.917.520.000
Antwerpen;Vlimmeren;2340;512.953.290.000;47.810.870.000
Antwerpen;Beerse;2340;513.198.110.000;48.564.510.000
Antwerpen;Merksplas;2330;513.584.070.000;48.633.960.000
Antwerpen;Meerle;2328;514.740.810.000;48.035.290.000
Antwerpen;Wortel;2323;513.982.340.000;47.928.580.000
Antwerpen;Minderhout;2322;514.173.150.000;47.633.730.000
Antwerpen;Meer;2321;514.427.660.000;47.357.500.000
Antwerpen;Hoogstraten;2320;514.010.470.000;47.613.150.000
Antwerpen;Rijkevorsel;2310;513.493.470.000;47.604.000.000
Antwerpen;Turnhout;2300;513.223.730.000;49.496.970.000
Antwerpen;Vorselaar;2290;512.023.570.000;47.707.700.000
Antwerpen;Bouwel;2288;511.699.340.000;47.433.870.000
Antwerpen;Grobbendonk;2280;511.907.960.000;47.385.770.000
Antwerpen;Wechelderzande;2275;512.631.890.000;47.865.970.000
Antwerpen;Poederlee;2275;512.262.690.000;48.353.180.000
Antwerpen;Lille;2275;512.385.080.000;48.243.040.000;,
Antwerpen;Gierle;2275;512.668.660.000;48.675.610.000;,
Antwerpen;Herenthout;2270;511.397.910.000;47.552.210.000;,
Antwerpen;Zoerle-Parwijs;2260;510.878.840.000;48.721.910.000;,
Antwerpen;Westerlo;2260;510.872.770.000;49.177.660.000;,
Antwerpen;Tongerlo, Antwerpen;2260;511.062.330.000;49.155.300.000;
Antwerpen;Oevel;2260;511.386.160.000;49.036.440.000;,
Antwerpen;Olen;2250;511.442.430.000;48.599.720.000;,
Antwerpen;Pulle;2243;512.049.150.000;47.138.220.000;,
Antwerpen;Pulderbos;2242;512.176.840.000;46.919.230.000;,
Antwerpen;Zandhoven;2240;512.151.650.000;46.604.280.000;,
Antwerpen;Viersel;2240;511.874.980.000;46.488.710.000;,
Antwerpen;Massenhoven;2240;511.993.570.000;46.359.860.000;,
Antwerpen;Westmeerbeek;2235;510.612.780.000;48.346.550.000;,
Antwerpen;Hulshout;2235;510.747.600.000;47.910.250.000;,
Antwerpen;Houtvenne;2235;510.415.860.000;48.085.570.000;,
Antwerpen;Ramsel;2230;510.323.720.000;48.326.790.000;,
Antwerpen;Herselt;2230;510.528.790.000;48.807.980.000;,
Antwerpen;Schriek;2223;510.279.230.000;46.931.930.000;,
Antwerpen;Wiekevorst;2222;511.089.890.000;47.948.320.000;,
Antwerpen;Itegem;2222;511.028.970.000;47.299.530.000;,
Antwerpen;Booischot;2221;510.530.800.000;47.793.070.000;,
Antwerpen;Heist-op-den-Berg;2220;510.758.170.000;47.290.140.000;,
Antwerpen;Hallaar;2220;510.841.810.000;47.291.450.000;,
Antwerpen;Noorderwijk;2200;511.406.540.000;48.397.820.000;,
Antwerpen;Morkhoven;2200;511.190.760.000;48.214.870.000;,
Antwerpen;Herentals;2200;511.779.070.000;48.358.300.000;,
Antwerpen;Wommelgem;2160;512.037.780.000;45.230.990.000;,
Antwerpen;Borsbeek, Antwerpen;2150;511.938.380.000;44.866.690.000;
Antwerpen;Wijnegem;2110;512.277.600.000;45.238.460.000;,
Antwerpen;Zwijndrecht;2070;512.191.480.000;43.264.470.000;,
Antwerpen;Burcht;2070;512.017.690.000;43.455.230.000;,
Antwerpen;Hoboken;2660;511.745.570.000;43.508.450.000
Antwerpen;Wilrijk;2610;511.694.250.000;43.943.360.000
Antwerpen;Berchem;2600;511.929.360.000;44.213.290.000
Antwerpen;Ekeren;2180;512.771.360.000;44.182.650.000
Antwerpen;Merksem;2170;512.421.420.000;44.410.390.000
Antwerpen;Borgerhout;2140;512.134.460.000;44.331.690.000
Antwerpen;Deurne;2100;512.217.120.000;44.615.530.000
Antwerpen;Antwerpen;2060;512.205.810.000;43.997.220.000
Antwerpen;Antwerpen;2050;512.205.810.000;43.997.220.000
Antwerpen;Zandvliet;2040;513.602.950.000;43.079.410.000
Antwerpen;Lillo;2040;513.045.840.000;42.897.700.000
Antwerpen;Berendrecht;2040;513.401.140.000;43.144.480.000
Antwerpen;Antwerpen;2040;512.205.810.000;43.997.220.000
Antwerpen;Antwerpen;2030;512.205.810.000;43.997.220.000
Antwerpen;Antwerpen;2020;512.205.810.000;43.997.220.000
Antwerpen;Antwerpen;2018;512.205.810.000;43.997.220.000
Antwerpen;Antwerpen;2000;512.205.810.000;43.997.220.000
Brussel;Brussel;1000;508.300.010.000;43.299.990.000
Brussel;Brussel;1000;508.300.010.000;43.299.990.000
Brussel;Brussel;1000;508.300.010.000;43.299.990.000
Brussel;Brussel;1000;508.300.010.000;43.299.990.000
Brussel;Schaarbeek;1030;508.586.360.000;43.686.030.000
Brussel;Etterbeek;1040;508.366.180.000;43.893.780.000
Brussel;Elsene;1050;508.276.790.000;43.717.760.000
Brussel;Sint-Gillis;1060;508.251.290.000;43.451.860.000
Brussel;Anderlecht;1070;508.366.210.000;43.069.670.000
Brussel;Sint-Jans-Molenbeek;1080;508.494.900.000;43.290.730.000
Brussel;Koekelberg;1081;508.836.250.000;40.203.130.000
Brussel;Sint-Agatha-Berchem;1082;508.633.670.000;42.962.090.000
Brussel;Ganshoren;1083;508.723.890.000;43.134.790.000
Brussel;Jette;1090;508.733.520.000;43.361.970.000
Brussel;Evere;1140;508.712.260.000;44.001.770.000
Brussel;Sint-Pieters-Woluwe;1150;508.272.850.000;44.619.690.000
Brussel;Oudergem;1160;508.161.910.000;44.336.410.000
Brussel;Watermaal-Bosvoorde;1170;508.099.520.000;44.048.160.000
Brussel;Ukkel;1180;508.114.640.000;43.535.960.000
Brussel;Vorst;1190;510.760.970.000;50.204.560.000
Brussel;Sint-Lambrechts-Woluwe;1200;508.499.790.000;44.281.390.000
Brussel;Sint-Joost-ten-Node;1210;508.542.150.000;43.661.670.000
